OBJECTID,CVE_COL,ID_COL,COLONIA,CP,CVE_ENT,NOM_ENT,MUN,CVE_MUN,NOM_MUN,LOC,CVE_LOC,NOM_LOC,SUN_2018,NOM_SUN,POBTOT,P6A14NAE,SBASC,PSDSS,OVSDE,OVSEE,OVSAE,OVPT,OVHAC,OVSREF,OVSINT,OVSCEL,IM_2020,GM_2020,IMN_2020,CLASIF,POLIGONO_WKT
78821,26030_0001,78821,14 de Marzo,83287,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,51.128994,3.492064,23.076922,14.981856,0.0,0.675676,0.0,1.507276,25.0,2.754678,42.619543,8.367983,150.776583930797,Bajo,0.961291266388,Fraccionamiento,"POLYGON ((-110.987904 29.056345, -110.988321 29.057129, -110.988337 29.057157, -110.985686 29.059335, -110.985652 29.059345, -110.985617 29.059356, -110.985649 29.059126, -110.986717 29.057618, -110.987509 29.056613, -110.987904 29.056345))"
78822,26030_0002,78822,26 de Octubre,83345,26,Sonora,030,26030,Hermosillo,0343,260300343,Miguel Alemán (La Doce),M26.02,Hermosillo,843.497814,9.355715,51.682384,29.107274,0.296479,0.628628,0.078022,6.678305,52.190073,12.93351,69.275519,7.674408,144.115280929335,Alto,0.9188214595312,Colonia,"POLYGON ((-111.49534 28.845035, -111.495328 28.844485, -111.495319 28.844052, -111.49637 28.844039, -111.496917 28.844033, -111.496912 28.843548, -111.497581 28.843544, -111.498241 28.843539, -111.498854 28.843535, -111.499396 28.843531, -111.499934 28.843528, -111.501919 28.843514, -111.50192 28.843608, -111.501927 28.843978, -111.501935 28.844414, -111.501943 28.844914, -111.499952 28.844955, -111.498281 28.844989, -111.496927 28.845016, -111.496386 28.845027, -111.49534 28.845035))"
78823,26030_0003,78823,4 de Marzo,83105,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,1773.178809,4.616631,26.461513,24.033793,0.391001,0.211333,0.255334,5.077515,38.376439,4.107478,39.245864,4.971652,149.068955504485,Medio,0.9504041097112,Colonia,"POLYGON ((-110.989131 29.152601, -110.989069 29.152414, -110.988998 29.152198, -110.988866 29.151803, -110.988747 29.151445, -110.988614 29.151044, -110.988596 29.150989, -110.988577 29.150934, -110.990109 29.150724, -110.991468 29.150527, -110.99282 29.150328, -110.994147 29.150141, -110.996624 29.149778, -110.996648 29.150224, -110.996715 29.151449, -110.996769 29.152427, -110.996164 29.152519, -110.995953 29.152551, -110.995762 29.152581, -110.995658 29.152035, -110.995689 29.152031, -110.995613 29.151608, -110.99557 29.151614, -110.995256 29.151662, -110.994492 29.151779, -110.993143 29.151986, -110.991798 29.152202, -110.990452 29.152399, -110.989131 29.152601))"
78824,26030_0004,78824,4Ta Zona Militar,83150,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,364.360021,1.28415,7.09963,1.49648,0.0,0.0,0.0,0.0,7.387794,0.555051,22.522147,3.226183,155.218141835615,Muy bajo,0.9896088652601,Colonia,"POLYGON ((-110.944288 29.122232, -110.944919 29.121347, -110.946596 29.120687, -110.944731 29.115997, -110.944887 29.115511, -110.945089 29.114881, -110.945189 29.114603, -110.94598 29.112514, -110.946004 29.112449, -110.946432 29.112448, -110.947906 29.112446, -110.947947 29.112525, -110.947817 29.112953, -110.94915 29.112954, -110.949154 29.112997, -110.949155 29.113045, -110.949164 29.113244, -110.949257 29.113248, -110.949287 29.113462, -110.949055 29.113473, -110.949056 29.113559, -110.949079 29.114964, -110.949566 29.11498, -110.949554 29.115613, -110.950041 29.115617, -110.949937 29.116679, -110.949682 29.117602, -110.949662 29.117668, -110.949215 29.119156, -110.947957 29.122879, -110.946475 29.12257, -110.944288 29.122232))"
78825,26030_0005,78825,Acacias Residencial,83177,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,565.751433,1.866148,5.105477,12.702948,0.0,0.0,0.0,0.287551,7.831761,1.270792,12.931812,1.288783,154.556339639048,Muy bajo,0.9853894788338,Fraccionamiento,"POLYGON ((-111.057398 29.125145, -111.056908 29.122288, -111.056879 29.12215, -111.056789 29.121634, -111.056973 29.121608, -111.056952 29.121403, -111.056768 29.120952, -111.056728 29.120927, -111.05701 29.120928, -111.05703 29.121077, -111.057377 29.121036, -111.057474 29.121559, -111.05753 29.121555, -111.057578 29.121551, -111.057922 29.121517, -111.058046 29.121505, -111.058405 29.121469, -111.058703 29.12144, -111.058773 29.121899, -111.058791 29.122026, -111.058933 29.122915, -111.05952 29.122953, -111.05961 29.125178, -111.057398 29.125145))"
78826,26030_0006,78826,Adolfo de La Huerta,83295,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,1608.449203,4.350126,19.094035,16.937068,0.0,0.089193,0.070662,0.859313,15.641324,0.632255,19.181357,3.293807,152.148986178901,Bajo,0.9700411548699,Colonia,"POLYGON ((-110.955559 29.031387, -110.955634 29.03087, -110.955711 29.030338, -110.955772 29.029922, -110.955794 29.029766, -110.955875 29.029213, -110.955952 29.028678, -110.956032 29.028123, -110.95605 29.028011, -110.956116 29.027579, -110.956186 29.027125, -110.956201 29.027018, -110.956254 29.026647, -110.956282 29.026457, -110.956326 29.026148, -110.956361 29.025907, -110.956392 29.025688, -110.95646 29.025213, -110.958456 29.025464, -110.958899 29.025504, -110.960429 29.025643, -110.960352 29.026325, -110.96028 29.026877, -110.960204 29.027462, -110.960054 29.028619, -110.960034 29.028765, -110.960024 29.028838, -110.959895 29.029715, -110.959525 29.032057, -110.958454 29.031918, -110.958041 29.031835, -110.957492 29.031724, -110.956541 29.03157, -110.955559 29.031387))"
78827,26030_0007,78827,Adolfo Lopez Mateos,83140,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,4362.893251,3.746652,21.931038,22.291896,0.351087,0.501545,0.200559,2.167588,29.969782,3.184525,34.710962,3.982814,150.312906652368,Bajo,0.9583350452921,Colonia,"POLYGON ((-110.966274 29.032774, -110.965693 29.032693, -110.965487 29.032665, -110.963675 29.032414, -110.962717 29.032332, -110.961712 29.032246, -110.960697 29.032159, -110.959525 29.032057, -110.959895 29.029715, -110.960024 29.028838, -110.960034 29.028765, -110.960054 29.028619, -110.960204 29.027462, -110.96028 29.026877, -110.960352 29.026325, -110.960429 29.025643, -110.960789 29.025688, -110.961417 29.025793, -110.961461 29.025841, -110.961724 29.025797, -110.962503 29.025557, -110.962877 29.025344, -110.963417 29.025929, -110.963402 29.026158, -110.963359 29.026286, -110.964664 29.026471, -110.964722 29.026487, -110.964838 29.026509, -110.96716 29.026816, -110.969532 29.027129, -110.969569 29.02714, -110.969645 29.026685, -110.969756 29.026713, -110.969998 29.026776, -110.970432 29.02684, -110.970395 29.027071, -110.970347 29.027256, -110.971817 29.027473, -110.97191 29.02749, -110.972461 29.027575, -110.973469 29.0277, -110.973484 29.027502, -110.973711 29.027532, -110.974618 29.027662, -110.974657 29.027752, -110.97471 29.027809, -110.974829 29.027784, -110.977389 29.028127, -110.978869 29.028324, -110.979232 29.02837, -110.979595 29.028413, -110.982052 29.028752, -110.982108 29.028802, -110.982049 29.029137, -110.981967 29.0296, -110.981934 29.029786, -110.981897 29.030023, -110.981343 29.029958, -110.980846 29.029899, -110.979135 29.029708, -110.979051 29.030251, -110.977896 29.030115, -110.976737 29.029998, -110.975577 29.029866, -110.975001 29.029788, -110.974781 29.029763, -110.974421 29.029722, -110.973266 29.029574, -110.97209 29.029422, -110.970938 29.029274, -110.970179 29.029176, -110.970105 29.029652, -110.970064 29.029914, -110.970021 29.030186, -110.970034 29.030263, -110.970044 29.030326, -110.970134 29.030867, -110.970215 29.03135, -110.970244 29.03153, -110.970271 29.031674, -110.970575 29.033291, -110.969412 29.033192, -110.96825 29.033047, -110.966274 29.032774))"
78828,26030_0008,78828,Adolfo Lopez Mateos,83170,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,914.824796,5.51151,18.805429,19.122659,0.207925,0.339381,0.135989,0.780267,11.065495,0.546034,18.605393,5.251083,151.51440894771,Bajo,0.9659953439469,Colonia,"POLYGON ((-110.997799 29.111938, -110.992493 29.111986, -110.992526 29.11081, -110.992556 29.109723, -110.992268 29.109757, -110.992276 29.109196, -110.992284 29.108661, -110.992292 29.108122, -110.99228 29.107567, -110.99229 29.106999, -110.992294 29.106492, -110.992272 29.105983, -110.99227 29.105917, -110.992298 29.10543, -110.992296 29.104867, -110.992266 29.104363, -110.992268 29.103817, -110.992276 29.103466, -110.992454 29.103465, -110.993615 29.103456, -110.993997 29.103453, -110.994685 29.103448, -110.995436 29.103442, -110.995805 29.103439, -110.996225 29.103436, -110.996919 29.103431, -110.997674 29.103425, -110.998022 29.103422, -110.998342 29.103421, -110.998437 29.10399, -110.998493 29.104414, -110.998556 29.10492, -110.998657 29.105473, -110.998679 29.105579, -110.998747 29.106177, -110.998806 29.10655, -110.998824 29.106663, -110.998863 29.106909, -110.99878 29.106907, -110.998062 29.106865, -110.998036 29.106864, -110.998034 29.106673, -110.997737 29.106665, -110.997705 29.106725, -110.997734 29.109444, -110.997837 29.109639, -110.997868 29.109697, -110.998065 29.109696, -110.998386 29.109713, -110.999205 29.1099, -110.999262 29.109897, -110.999679 29.109876, -110.999683 29.110416, -110.999686 29.110937, -110.999689 29.111408, -110.999692 29.11192, -110.999581 29.111921, -110.999364 29.111923, -110.998699 29.111929, -110.997799 29.111938))"
78829,26030_0009,78829,Agaves Residencial,83140,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,1545.061996,3.451267,9.571858,13.133141,0.0,0.0,0.0,0.806503,22.530086,1.485034,21.915866,1.782041,153.179348771827,Muy bajo,0.9766103351495,Fraccionamiento,"POLYGON ((-110.974767 29.012184, -110.9745 29.01353, -110.97434 29.014208, -110.974088 29.015589, -110.974062 29.015731, -110.973849 29.016887, -110.973856 29.017, -110.972477 29.01699, -110.972056 29.01712, -110.971402 29.017102, -110.97149 29.016613, -110.971707 29.011804, -110.974767 29.012184))"
78830,26030_0010,78830,Aguayo Porchas,83345,26,Sonora,030,26030,Hermosillo,0343,260300343,Miguel Alemán (La Doce),M26.02,Hermosillo,3717.636276,8.352901,43.995189,28.220226,0.203658,0.239303,0.116462,3.156169,38.813915,9.566142,40.038701,6.577397,146.606833838617,Alto,0.9347066055465,Colonia,"POLYGON ((-111.484426 28.845485, -111.483378 28.845496, -111.482351 28.845507, -111.481346 28.845517, -111.481337 28.844902, -111.481329 28.844288, -111.481324 28.843679, -111.481319 28.843052, -111.480295 28.843058, -111.479509 28.843063, -111.479258 28.843065, -111.478232 28.843075, -111.478206 28.842487, -111.478184 28.841893, -111.478185 28.84129, -111.479213 28.84128, -111.480215 28.84127, -111.481272 28.841251, -111.481273 28.840927, -111.481361 28.840924, -111.48222 28.840916, -111.482291 28.840915, -111.48237 28.840913, -111.483263 28.840894, -111.483332 28.840892, -111.483396 28.840892, -111.484277 28.840882, -111.484347 28.840882, -111.484352 28.841198, -111.485385 28.841186, -111.485374 28.840556, -111.485364 28.839955, -111.484333 28.839967, -111.484322 28.839614, -111.485227 28.839585, -111.48521 28.838553, -111.486347 28.838533, -111.48749 28.838494, -111.487365 28.833009, -111.489712 28.832955, -111.489702 28.838453, -111.489065 28.838462, -111.489077 28.839602, -111.489068 28.839959, -111.489069 28.840567, -111.489081 28.841176, -111.48908 28.841798, -111.489117 28.84311, -111.489147 28.843579, -111.489166 28.843613, -111.49069 28.8436, -111.490696 28.843901, -111.490702 28.844203, -111.490714 28.844819, -111.49072 28.845121, -111.490649 28.845121, -111.489247 28.845134, -111.489184 28.845135, -111.489116 28.845136, -111.487697 28.845149, -111.487638 28.84515, -111.487657 28.845453, -111.486472 28.845465, -111.485446 28.845475, -111.484426 28.845485))"
78831,26030_0011,78831,Akiwiki,83290,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,1044.067474,3.8413,30.047963,17.658048,0.904277,0.36252,1.853769,2.620874,22.439005,4.59988,32.502532,6.632054,149.705858958191,Medio,0.9544647516996,Colonia,"POLYGON ((-110.949024 29.040871, -110.949078 29.040765, -110.949099 29.040582, -110.949074 29.040536, -110.949032 29.040457, -110.948989 29.039516, -110.948985 29.039439, -110.948984 29.039405, -110.948989 29.039373, -110.948952 29.038721, -110.948871 29.037331, -110.948593 29.037332, -110.948568 29.037075, -110.948592 29.036724, -110.948593 29.036704, -110.948595 29.036685, -110.948864 29.036693, -110.948857 29.036673, -110.948834 29.03647, -110.948799 29.036242, -110.948799 29.036174, -110.948804 29.036129, -110.948803 29.036066, -110.948804 29.036006, -110.948811 29.035764, -110.948705 29.03575, -110.948684 29.03546, -110.94875 29.035114, -110.948751 29.035032, -110.949645 29.03527, -110.949911 29.03533, -110.950678 29.035543, -110.95175 29.03585, -110.951964 29.035897, -110.952973 29.036155, -110.953068 29.036193, -110.954113 29.03646, -110.953918 29.037292, -110.953843 29.037611, -110.953871 29.037667, -110.954292 29.038348, -110.954285 29.038504, -110.954078 29.038955, -110.953881 29.039141, -110.953877 29.039268, -110.953768 29.039366, -110.953682 29.039444, -110.953587 29.039496, -110.953418 29.039607, -110.953438 29.039668, -110.953487 29.039702, -110.953593 29.039696, -110.953615 29.039739, -110.953669 29.039747, -110.953733 29.039827, -110.953729 29.039916, -110.95372 29.039958, -110.953711 29.04004, -110.953683 29.040091, -110.95358 29.040148, -110.953535 29.040142, -110.953177 29.040014, -110.953056 29.039972, -110.952943 29.040053, -110.952848 29.04017, -110.95274 29.040203, -110.952581 29.040309, -110.952265 29.040659, -110.952151 29.040979, -110.952126 29.04105, -110.951776 29.041113, -110.951612 29.041142, -110.951366 29.041199, -110.951345 29.041207, -110.951138 29.041289, -110.951013 29.041338, -110.950945 29.041336, -110.950777 29.041332, -110.950797 29.041467, -110.950774 29.04149, -110.950657 29.041493, -110.950554 29.041511, -110.950471 29.041506, -110.950388 29.041502, -110.950326 29.041499, -110.950262 29.041495, -110.950187 29.041493, -110.950129 29.041495, -110.95007 29.041497, -110.949953 29.041502, -110.949768 29.041509, -110.949609 29.04151, -110.949537 29.041513, -110.94946 29.041517, -110.949303 29.04151, -110.949208 29.041467, -110.949404 29.041287, -110.949365 29.041133, -110.949221 29.041036, -110.949039 29.040961, -110.949023 29.040889, -110.949024 29.040871))"
78832,26030_0012,78832,Alameda,83200,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,260.001854,3.226396,9.993308,14.457209,2.9e-05,0.025318,0.003303,0.172824,4.40999,0.183612,9.203139,3.075811,153.852060645137,Muy bajo,0.9808992773165,Fraccionamiento,"POLYGON ((-110.979628 29.093322, -110.97922 29.093281, -110.978623 29.093122, -110.977543 29.092842, -110.977519 29.092686, -110.977445 29.09222, -110.978314 29.092033, -110.978985 29.092079, -110.979992 29.092405, -110.980782 29.092398, -110.981892 29.090975, -110.982289 29.090466, -110.982511 29.08992, -110.982749 29.089335, -110.983204 29.089469, -110.983448 29.089523, -110.983505 29.090089, -110.983295 29.0909, -110.983274 29.091082, -110.983253 29.091244, -110.983224 29.091421, -110.983187 29.09158, -110.983185 29.091776, -110.983215 29.092342, -110.983234 29.093258, -110.983234 29.093504, -110.980705 29.093388, -110.979628 29.093322))"
78833,26030_0013,78833,Alamo Residencial,83288,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,121.184715,2.840909,8.774038,11.948052,0.0,0.0,0.0,0.346021,13.321799,0.432526,28.114188,0.778547,153.856731500461,Muy bajo,0.9809290568241,Fraccionamiento,"POLYGON ((-111.002706 29.047106, -111.003512 29.046659, -111.003895 29.046206, -111.004552 29.047106, -111.002966 29.047948, -111.002706 29.047106))"
78834,26030_0014,78834,Alcatraz,83140,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,282.125422,3.135126,31.987683,34.039058,0.527582,0.181753,0.879235,32.8138,50.246839,11.129998,69.784367,7.55786,143.835682306522,Alto,0.9170388504072,Fraccionamiento,"POLYGON ((-110.97191 29.02749, -110.971953 29.027274, -110.972028 29.026872, -110.972083 29.026575, -110.971792 29.02653, -110.971884 29.026068, -110.973719 29.026401, -110.973725 29.026481, -110.973997 29.026844, -110.973822 29.026832, -110.973711 29.027532, -110.973484 29.027502, -110.973469 29.0277, -110.972461 29.027575, -110.97191 29.02749))"
78835,26030_0015,78835,Alegranza Residencial,83287,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,621.354485,4.563835,12.498131,13.096658,0.216873,0.086764,0.029828,0.788959,16.615525,1.960689,32.129388,2.2237,152.590559927309,Muy bajo,0.9728564526883,Fraccionamiento,"POLYGON ((-111.007655 29.055715, -111.009413 29.055731, -111.009733 29.055729, -111.010335 29.055728, -111.010407 29.055728, -111.010428 29.055723, -111.010561 29.0557, -111.012779 29.055321, -111.012856 29.05531, -111.013057 29.055288, -111.013078 29.055391, -111.013625 29.055404, -111.013794 29.056233, -111.013872 29.056818, -111.013186 29.056879, -111.010751 29.057309, -111.007996 29.057947, -111.007945 29.057674, -111.007774 29.056807, -111.007655 29.055715))"
78836,26030_0016,78836,Alfonso Peralta,83140,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,129.547874,3.917,21.2495,20.403024,0.598715,0.644357,0.138069,2.118037,30.446753,3.500692,35.980402,3.45445,150.256703914533,Bajo,0.9579767190878,Colonia,"POLYGON ((-110.982 29.034879, -110.982474 29.034969, -110.982702 29.034999, -110.983081 29.035048, -110.983086 29.035096, -110.983108 29.035378, -110.983145 29.035712, -110.98312 29.035772, -110.983182 29.036186, -110.983287 29.036742, -110.982767 29.036669, -110.982149 29.036546, -110.981845 29.036043, -110.981951 29.035637, -110.98198 29.035565, -110.982 29.034879))"
78837,26030_0017,78837,Alondras Residencial,83105,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,179.948959,2.333333,3.268384,13.789912,0.0,0.0,0.0,0.323176,11.911358,0.092336,7.894737,1.015697,154.491270019438,Muy bajo,0.9849746209334,Fraccionamiento,"POLYGON ((-110.992054 29.148082, -110.991917 29.14774, -110.991759 29.147342, -110.991698 29.147189, -110.991781 29.147146, -110.991956 29.147082, -110.992084 29.147041, -110.992178 29.147011, -110.99229 29.146976, -110.992459 29.146938, -110.992529 29.146922, -110.99263 29.146912, -110.992668 29.14691, -110.992758 29.146899, -110.993538 29.146807, -110.993995 29.146751, -110.994475 29.146692, -110.994835 29.146649, -110.994965 29.146996, -110.994998 29.147087, -110.995114 29.147399, -110.99514 29.14747, -110.99519 29.147605, -110.995201 29.147633, -110.995088 29.14765, -110.992149 29.148078, -110.992054 29.148082))"
78838,26030_0018,78838,Alta California Residencial,83240,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,309.028783,1.04992,3.501184,13.365219,0.0,0.0,0.0,0.211465,2.718986,0.0,2.421413,0.392806,155.213239938858,Muy bajo,0.9895776127246,Fraccionamiento,"POLYGON ((-110.998999 29.088654, -110.999015 29.08841, -110.999041 29.088241, -110.999037 29.088093, -110.999059 29.087961, -110.998942 29.087778, -110.998686 29.087498, -110.99855 29.08733, -110.997679 29.086212, -110.997711 29.086118, -110.998798 29.086173, -110.999387 29.086205, -110.999398 29.08612, -111.000537 29.086179, -111.000542 29.086307, -111.000795 29.086319, -111.000836 29.08632, -111.001174 29.086337, -111.00122 29.086331, -111.001397 29.086321, -111.001864 29.086362, -111.001951 29.086371, -111.002001 29.086375, -111.002072 29.086889, -111.0021 29.08709, -111.002162 29.087538, -111.002176 29.087619, -111.002203 29.087825, -111.002281 29.088554, -111.00236 29.088798, -111.000746 29.088696, -110.998999 29.088654))"
78839,26030_0019,78839,Alta Monaco,83288,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,41.131172,1.133392,3.392746,12.396591,0.037903,0.063171,0.0,0.138977,4.97789,0.252685,3.777637,0.758054,155.100017527851,Muy bajo,0.9888557518625,Fraccionamiento,"POLYGON ((-110.977624 29.066991, -110.97801 29.066991, -110.978432 29.066995, -110.97845 29.068172, -110.977481 29.068147, -110.977548 29.06762, -110.977624 29.066991))"
78840,26030_0020,78840,Altafirenze Residencial,83104,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,414.15179,2.776749,5.19704,10.836567,0.005845,0.004682,0.013121,1.033516,6.437163,0.300433,4.183407,0.286525,154.64398787365,Muy bajo,0.9859482889636,Fraccionamiento,"POLYGON ((-110.956828 29.139708, -110.956785 29.139579, -110.956481 29.138595, -110.956622 29.138554, -110.956743 29.138514, -110.956814 29.138482, -110.956922 29.138438, -110.957163 29.138342, -110.958141 29.137946, -110.958054 29.137425, -110.958006 29.137012, -110.957993 29.136983, -110.958038 29.136582, -110.958101 29.136345, -110.958229 29.136139, -110.958591 29.135844, -110.958494 29.135979, -110.958672 29.13613, -110.959052 29.136301, -110.95983 29.136822, -110.959886 29.13683, -110.959665 29.137306, -110.959447 29.137774, -110.959213 29.138278, -110.958919 29.13891, -110.95891 29.13913, -110.958359 29.139942, -110.958315 29.140339, -110.958015 29.141026, -110.958035 29.140306, -110.957772 29.140177, -110.95688 29.139739, -110.956828 29.139708))"
78841,26030_0021,78841,Altamira,83296,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,2137.637401,2.644847,12.965908,13.640532,0.004566,0.184244,0.078152,0.299282,12.836006,1.377254,24.26983,3.403201,153.201178289756,Muy bajo,0.9767495114353,Fraccionamiento,"POLYGON ((-110.935217 29.01982, -110.934979 29.019625, -110.934992 29.019519, -110.93502 29.018509, -110.935026 29.018365, -110.935042 29.017708, -110.935039 29.017604, -110.935008 29.016434, -110.935004 29.016309, -110.934993 29.015982, -110.934992 29.015892, -110.934983 29.015559, -110.934939 29.015457, -110.934937 29.015122, -110.934939 29.015032, -110.93493 29.014707, -110.934942 29.014618, -110.93492 29.014287, -110.934945 29.014223, -110.93493 29.014176, -110.934926 29.013862, -110.934933 29.013794, -110.934942 29.013709, -110.934944 29.013639, -110.934943 29.013594, -110.934907 29.012415, -110.934906 29.012365, -110.934656 29.012367, -110.934658 29.011935, -110.934655 29.011476, -110.934653 29.011054, -110.934657 29.010964, -110.934651 29.010685, -110.93465 29.010635, -110.934646 29.010196, -110.934646 29.010094, -110.934641 29.00994, -110.934639 29.009835, -110.934636 29.009791, -110.934626 29.009324, -110.934625 29.009269, -110.934629 29.009158, -110.934632 29.008989, -110.934631 29.008922, -110.934626 29.008495, -110.934621 29.007924, -110.934614 29.007489, -110.934607 29.007073, -110.934607 29.00664, -110.934597 29.006221, -110.934597 29.006176, -110.934567 29.005243, -110.934601 29.00519, -110.934715 29.005111, -110.93473 29.004357, -110.934726 29.004129, -110.934754 29.004127, -110.938276 29.003859, -110.938307 29.003856, -110.938319 29.004035, -110.936 29.004254, -110.936013 29.005304, -110.935998 29.005516, -110.935993 29.005744, -110.935983 29.005946, -110.935979 29.006206, -110.935962 29.006621, -110.935937 29.007052, -110.935927 29.007476, -110.935904 29.007929, -110.935882 29.008476, -110.93587 29.008889, -110.935854 29.009315, -110.935835 29.0098, -110.935822 29.010186, -110.935806 29.010627, -110.935791 29.011039, -110.935775 29.011484, -110.935759 29.011932, -110.935742 29.012406, -110.935744 29.012823, -110.935748 29.013671, -110.93575 29.014225, -110.935752 29.014669, -110.935754 29.015085, -110.935756 29.015501, -110.935758 29.015931, -110.935771 29.016362, -110.935891 29.020069, -110.935217 29.01982))"
78842,26030_0022,78842,Altares,83296,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,4617.205783,4.529224,13.597402,13.07896,0.053905,0.263189,0.879194,0.627978,22.493109,2.203436,23.946843,2.531563,152.302297213289,Bajo,0.9710186047799,Colonia,"POLYGON ((-110.940691 29.003796, -110.938511 29.004016, -110.938347 29.004032, -110.938319 29.004035, -110.938307 29.003856, -110.938276 29.003859, -110.934754 29.004127, -110.934726 29.004129, -110.934724 29.003958, -110.934802 29.003957, -110.934792 29.003579, -110.934782 29.00318, -110.93475 29.001921, -110.934743 29.001603, -110.934737 29.001041, -110.93474 28.997593, -110.935094 28.997587, -110.938379 28.997533, -110.940618 28.997541, -110.940609 28.997134, -110.940588 28.997043, -110.940352 28.996169, -110.940353 28.996122, -110.940428 28.996058, -110.941037 28.996031, -110.941924 28.996007, -110.941982 28.996011, -110.943191 28.996014, -110.943662 28.996015, -110.943643 28.99638, -110.94362 28.99679, -110.943592 28.997232, -110.943579 28.997617, -110.943577 28.997715, -110.943559 28.998, -110.943555 28.998183, -110.943551 28.998435, -110.943547 28.998538, -110.943544 28.998609, -110.943537 28.998883, -110.943542 28.999086, -110.943536 28.999283, -110.943521 28.999566, -110.943517 28.999685, -110.943514 28.999805, -110.943512 29.000046, -110.943527 29.000487, -110.943496 29.000922, -110.94349 29.001079, -110.943541 29.001079, -110.945914 29.001077, -110.945954 29.001077, -110.946007 29.001077, -110.945994 29.001399, -110.945986 29.001672, -110.945971 29.0018, -110.948138 29.001885, -110.948115 29.002316, -110.948092 29.002721, -110.948081 29.003108, -110.948059 29.003533, -110.948041 29.003934, -110.94587 29.003893, -110.945884 29.003459, -110.94589 29.00306, -110.944262 29.002991, -110.943396 29.002966, -110.943384 29.003363, -110.943384 29.00383, -110.940691 29.003796))"
78843,26030_0023,78843,Altares,83294,26,Sonora,030,26030,Hermosillo,0001,260300001,Hermosillo,M26.02,Hermosillo,7079.731749,2.097768,7.873425,13.835733,0.0,0.000737,0.005155,0.226987,14.184218,0.603248,15.353473,1.926357,153.989133256528,Muy bajo,0.9817731975285,Fraccionamiento,"POLYGON ((-110.94128 29.020126, -110.941197 29.018474, -110.941166 29.016914, -110.941164 29.016829, -110.941115 29.015147, -110.941091 29.013458, -110.941066 29.013016, -110.941034 29.012633, -110.941313 29.012637, -110.942232 29.012651, -110.942231 29.012592, -110.942224 29.012259, -110.942224 29.012227, -110.942223 29.012185, -110.942217 29.011852, -110.942216 29.011821, -110.942213 29.011776, -110.942187 29.011449, -110.942183 29.011404, -110.942183 29.011348, -110.942176 29.011022, -110.942177 29.010985, -110.942177 29.010929, -110.942197 29.010596, -110.9422 29.010567, -110.9422 29.010535, -110.942199 29.010214, -110.9422 29.010169, -110.942203 29.01013, -110.942228 29.009794, -110.942231 29.009757, -110.942233 29.009719, -110.942227 29.009394, -110.942226 29.009313, -110.940926 29.009255, -110.940906 29.008483, -110.943537 29.008513, -110.943544 29.007979, -110.945742 29.008039, -110.947849 29.008084, -110.947816 29.008485, -110.949903 29.008582, -110.951018 29.008573, -110.95573 29.008737, -110.95635 29.008757, -110.959893 29.006839, -110.962442 29.007648, -110.96187 29.009621, -110.956281 29.012179, -110.949976 29.012239, -110.94974 29.01233, -110.945397 29.014009, -110.945015 29.014, -110.944633 29.01399, -110.943378 29.013961, -110.94336 29.014396, -110.943345 29.014779, -110.943327 29.015208, -110.943309 29.015643, -110.943294 29.016045, -110.943279 29.016447, -110.943265 29.016883, -110.94325 29.017335, -110.943238 29.017708, -110.943225 29.018106, -110.943211 29.018541, -110.943198 29.018947, -110.943185 29.019352, -110.943173 29.019736, -110.94316 29.020156, -110.94128 29.020126))"
